time_s,time_days,time_years,Tout_degC,power_W,cumulative_energy_J,cumulative_energy_MWh
19526400.0,226.0,0.6191780821917808,17.602276654495583,266079.6829073454,5775777169663.423,1604.3825471287287
19612800.0,227.0,0.6219178082191781,17.59939940877071,265978.9793069749,5798762103871.081,1610.7672510753002
19699200.0,228.0,0.6246575342465753,17.596536979476888,265878.7942816911,5821738359690.111,1617.1495443583642
19785600.0,229.0,0.6273972602739726,17.593689224863166,265779.1228702108,5844705981711.073,1623.529439364187
19872000.0,230.0,0.6301369863013698,17.590856005156397,265679.96018047386,5867665014098.863,1629.9069483607955
19958400.0,231.0,0.6328767123287671,17.588037182518164,265581.30138813576,5890615500598.627,1636.2820834996187
20044800.0,232.0,0.6356164383561644,17.58523262101459,265483.14173551067,5913557484541.568,1642.6548568171024
20131200.0,233.0,0.6383561643835617,17.58244218657911,265385.4765302689,5936491008850.65,1649.0252802362918
20217600.0,234.0,0.6410958904109589,17.57966574698317,265288.301144411,5959416116046.196,1655.393365568388
20304000.0,235.0,0.6438356164383562,17.57690317179733,265191.61101290653,5982332848251.393,1661.7591245142758
20390400.0,236.0,0.6465753424657534,17.574154332361648,265095.4016326577,6005241247197.681,1668.1225686660225
20476800.0,237.0,0.6493150684931507,17.57141910175222,264999.6685613277,6028141354230.061,1674.48370950835
20563200.0,238.0,0.6520547945205479,17.56869735475942,264904.40741657966,6051033210312.306,1680.842558420085
20649600.0,239.0,0.6547945205479452,17.565988967846106,264809.6138746137,6073916856032.085,1687.1991266755792
20736000.0,240.0,0.6575342465753424,17.563293819121867,264715.28366926534,6096792331605.98,1693.5534254461056
20822400.0,241.0,0.6602739726027397,17.560611788318653,264621.4125911528,6119659676884.431,1699.9054658012308
20908800.0,242.0,0.663013698630137,17.55794275675965,264527.9964865878,6142518931356.589,1706.2552587101636
20995200.0,243.0,0.6657534246575343,17.55528660732757,264435.03125646495,6165370134155.089,1712.6028150430802
21081600.0,244.0,0.6684931506849315,17.55264322444574,264342.512855601,6188213324060.73,1718.9481455724251
21168000.0,245.0,0.6712328767123288,17.55001249404667,264250.4372916334,6211048539507.091,1725.2912609741918
21254400.0,246.0,0.673972602739726,17.547394303544976,264158.8006240742,6233875818585.05,1731.6321718291806
21340800.0,247.0,0.6767123287671233,17.544788541816388,264067.5989635736,6256695199047.236,1737.9708886242322
21427200.0,248.0,0.6794520547945205,17.542195099166324,263976.8284708214,6279506718312.402,1744.3074217534452
21513600.0,249.0,0.6821917808219178,17.53961386731853,263886.4853561485,6302310413469.728,1750.6417815193688
21600000.0,250.0,0.684931506849315,17.537044739373606,263796.5658780762,6325106321283.046,1756.9739781341793
21686400.0,251.0,0.6876712328767123,17.534487609800802,263707.0663430281,6347894478194.998,1763.3040217208327
21772800.0,252.0,0.6904109589041096,17.531942374409894,263617.9831043463,6370674920331.125,1769.6319223142013
